DATA_TYPE COF
VERSION Tekscan Pressure Measurement System 7.60-32C
HARDWARE 102-I875
MAP_VERSION 6.5
HW_TYPE 3
VersaPogoFsx 0
VersaV6CuffFsx 0
FILENAME C:\Tekscan\BPMS Research\Nov 2 Data\cole_driving.fsx
SENSOR_TYPE 5315
ROWS 42
COLS 48
ROW_SPACING 1.016 centimeters
COL_SPACING 1.016 centimeters
SENSEL_AREA 1.03226 cm2
NOISE_THRESHOLD 3
SECONDS_PER_FRAME 0.1
MICRO_SECOND 1
TIME 11/2/2018 1:46:08.83PM
SATURATION_PRESSURE 77.9716 mmHg 
CALIBRATION_POINT_1 170 (Pounds) 179700 (Raw Sum) 1704 (Number of Loaded Cells)
CALIBRATION_MODE_1 Point
CALIBRATION_INFO C:\Tekscan\BPMS Research\Nov 2 Data\cole_driving.fsx
SENSITIVITY S-28
MAP_INDEX 0
SUBMAP 0
START_FRAME 1
END_FRAME 5971
COMMENTS Frame, Time, (Absolute Time), Row (cm), Col (cm), Raw Sum
ASCII_DATA @@

347, 34.59, 11/2/2018 1:46:43.41PM, 23.72, 28.07, 142536
348, 34.69, 11/2/2018 1:46:43.51PM, 23.70, 28.06, 142398
349, 34.79, 11/2/2018 1:46:43.61PM, 23.69, 28.06, 142440
350, 34.89, 11/2/2018 1:46:43.71PM, 23.70, 28.06, 142562
351, 34.99, 11/2/2018 1:46:43.81PM, 23.70, 28.04, 142439
352, 35.09, 11/2/2018 1:46:43.91PM, 23.71, 28.04, 142421
353, 35.19, 11/2/2018 1:46:44.01PM, 23.73, 28.04, 142303
354, 35.29, 11/2/2018 1:46:44.11PM, 23.75, 28.07, 142099
355, 35.39, 11/2/2018 1:46:44.21PM, 23.75, 28.08, 142101
356, 35.49, 11/2/2018 1:46:44.31PM, 23.76, 28.18, 141144
357, 35.59, 11/2/2018 1:46:44.41PM, 23.78, 28.61, 137406
358, 35.69, 11/2/2018 1:46:44.51PM, 23.79, 28.73, 137781
359, 35.79, 11/2/2018 1:46:44.61PM, 23.79, 28.77, 138941
360, 35.89, 11/2/2018 1:46:44.71PM, 23.77, 28.78, 139240
361, 35.98, 11/2/2018 1:46:44.81PM, 23.76, 28.74, 139350
362, 36.08, 11/2/2018 1:46:44.91PM, 23.79, 28.65, 139807
363, 36.18, 11/2/2018 1:46:45.01PM, 23.82, 28.57, 139738
364, 36.28, 11/2/2018 1:46:45.11PM, 23.83, 28.54, 140107
365, 36.38, 11/2/2018 1:46:45.21PM, 23.81, 28.55, 140089
366, 36.48, 11/2/2018 1:46:45.31PM, 23.83, 28.55, 140670
367, 36.58, 11/2/2018 1:46:45.41PM, 23.82, 28.51, 140763
368, 36.68, 11/2/2018 1:46:45.51PM, 23.80, 28.50, 141358
369, 36.78, 11/2/2018 1:46:45.61PM, 23.80, 28.53, 141864
370, 36.88, 11/2/2018 1:46:45.71PM, 23.80, 28.53, 141839
371, 36.98, 11/2/2018 1:46:45.81PM, 23.79, 28.55, 141677
372, 37.08, 11/2/2018 1:46:45.91PM, 23.78, 28.56, 142028
373, 37.18, 11/2/2018 1:46:46.01PM, 23.78, 28.54, 142153
374, 37.28, 11/2/2018 1:46:46.11PM, 23.63, 28.63, 137959
375, 37.38, 11/2/2018 1:46:46.21PM, 23.47, 28.79, 135421
376, 37.48, 11/2/2018 1:46:46.31PM, 23.39, 28.85, 134554
377, 37.58, 11/2/2018 1:46:46.41PM, 23.37, 28.97, 134551
378, 37.68, 11/2/2018 1:46:46.51PM, 23.31, 29.01, 134039
379, 37.78, 11/2/2018 1:46:46.61PM, 23.29, 29.04, 133895
380, 37.88, 11/2/2018 1:46:46.71PM, 23.27, 29.08, 133578
381, 37.98, 11/2/2018 1:46:46.81PM, 23.15, 29.35, 131218
382, 38.08, 11/2/2018 1:46:46.91PM, 23.07, 29.52, 131458
383, 38.18, 11/2/2018 1:46:47.01PM, 23.07, 29.51, 132846
384, 38.28, 11/2/2018 1:46:47.11PM, 23.07, 29.55, 132836
385, 38.38, 11/2/2018 1:46:47.21PM, 23.05, 29.56, 132779
386, 38.48, 11/2/2018 1:46:47.31PM, 23.06, 29.57, 133263
387, 38.58, 11/2/2018 1:46:47.41PM, 23.06, 29.56, 133531
388, 38.68, 11/2/2018 1:46:47.51PM, 23.05, 29.53, 133855
389, 38.78, 11/2/2018 1:46:47.61PM, 23.06, 29.51, 133933
390, 38.88, 11/2/2018 1:46:47.71PM, 23.07, 29.49, 134067
391, 38.98, 11/2/2018 1:46:47.81PM, 23.08, 29.50, 134330
392, 39.08, 11/2/2018 1:46:47.91PM, 23.08, 29.49, 134327
393, 39.18, 11/2/2018 1:46:48.01PM, 23.07, 29.49, 134446
394, 39.28, 11/2/2018 1:46:48.11PM, 23.08, 29.49, 134707
395, 39.38, 11/2/2018 1:46:48.21PM, 23.08, 29.51, 134908
396, 39.48, 11/2/2018 1:46:48.31PM, 23.07, 29.58, 134423
397, 39.58, 11/2/2018 1:46:48.41PM, 23.04, 29.69, 134335
398, 39.68, 11/2/2018 1:46:48.51PM, 23.01, 29.69, 135345
399, 39.78, 11/2/2018 1:46:48.61PM, 22.98, 29.69, 136074
400, 39.88, 11/2/2018 1:46:48.71PM, 22.97, 29.68, 136576
401, 39.98, 11/2/2018 1:46:48.81PM, 22.98, 29.71, 136821
402, 40.08, 11/2/2018 1:46:48.91PM, 22.97, 29.76, 136728
403, 40.18, 11/2/2018 1:46:49.01PM, 22.97, 29.84, 136859
404, 40.28, 11/2/2018 1:46:49.11PM, 22.97, 29.91, 136986
405, 40.38, 11/2/2018 1:46:49.21PM, 22.97, 29.96, 137034
406, 40.48, 11/2/2018 1:46:49.31PM, 22.97, 30.02, 137001
407, 40.58, 11/2/2018 1:46:49.41PM, 22.95, 30.05, 136205
408, 40.68, 11/2/2018 1:46:49.51PM, 23.01, 29.97, 136543
409, 40.78, 11/2/2018 1:46:49.61PM, 23.01, 30.00, 136972
410, 40.88, 11/2/2018 1:46:49.71PM, 23.03, 30.10, 136361
411, 40.98, 11/2/2018 1:46:49.81PM, 23.09, 30.00, 136584
412, 41.08, 11/2/2018 1:46:49.91PM, 23.18, 29.88, 137411
413, 41.18, 11/2/2018 1:46:50.01PM, 23.24, 29.91, 137951
414, 41.28, 11/2/2018 1:46:50.11PM, 23.30, 29.92, 138450
415, 41.38, 11/2/2018 1:46:50.21PM, 23.36, 29.83, 141566
416, 41.48, 11/2/2018 1:46:50.31PM, 23.40, 29.69, 143622
417, 41.58, 11/2/2018 1:46:50.41PM, 23.36, 29.92, 143356
418, 41.68, 11/2/2018 1:46:50.51PM, 23.33, 30.22, 141026
419, 41.78, 11/2/2018 1:46:50.61PM, 23.25, 30.45, 138427
420, 41.88, 11/2/2018 1:46:50.71PM, 23.21, 30.88, 135451
421, 41.98, 11/2/2018 1:46:50.81PM, 23.23, 31.43, 132943
422, 42.08, 11/2/2018 1:46:50.91PM, 23.23, 31.47, 134718
423, 42.18, 11/2/2018 1:46:51.01PM, 23.24, 31.57, 135836
424, 42.28, 11/2/2018 1:46:51.11PM, 23.29, 31.66, 136537
425, 42.38, 11/2/2018 1:46:51.21PM, 23.33, 31.55, 137466
426, 42.48, 11/2/2018 1:46:51.31PM, 23.41, 31.42, 137554
427, 42.58, 11/2/2018 1:46:51.41PM, 23.43, 31.33, 139018
428, 42.68, 11/2/2018 1:46:51.51PM, 23.41, 31.25, 139369
429, 42.78, 11/2/2018 1:46:51.61PM, 23.43, 31.27, 140999
430, 42.88, 11/2/2018 1:46:51.71PM, 23.42, 31.20, 141823
431, 42.98, 11/2/2018 1:46:51.81PM, 23.43, 31.19, 142383
432, 43.08, 11/2/2018 1:46:51.91PM, 23.42, 31.19, 142638
433, 43.18, 11/2/2018 1:46:52.01PM, 23.41, 31.18, 142600
434, 43.28, 11/2/2018 1:46:52.11PM, 23.41, 31.17, 142531
435, 43.38, 11/2/2018 1:46:52.21PM, 23.40, 31.13, 142614
436, 43.48, 11/2/2018 1:46:52.31PM, 23.37, 31.09, 142708
437, 43.58, 11/2/2018 1:46:52.41PM, 23.35, 31.05, 142993
438, 43.68, 11/2/2018 1:46:52.51PM, 23.34, 31.04, 143503
439, 43.78, 11/2/2018 1:46:52.61PM, 23.33, 31.06, 143360
440, 43.88, 11/2/2018 1:46:52.71PM, 23.36, 31.18, 143065
441, 43.98, 11/2/2018 1:46:52.81PM, 23.41, 31.42, 143972
442, 44.08, 11/2/2018 1:46:52.91PM, 23.55, 31.61, 144839
443, 44.18, 11/2/2018 1:46:53.01PM, 23.64, 31.24, 148724
444, 44.28, 11/2/2018 1:46:53.11PM, 23.62, 30.94, 146552
445, 44.38, 11/2/2018 1:46:53.21PM, 23.66, 30.85, 148267
446, 44.48, 11/2/2018 1:46:53.31PM, 23.64, 30.53, 150297
447, 44.58, 11/2/2018 1:46:53.41PM, 23.56, 30.19, 151572
448, 44.68, 11/2/2018 1:46:53.51PM, 23.60, 30.25, 150292
449, 44.78, 11/2/2018 1:46:53.61PM, 23.61, 30.10, 150155
450, 44.88, 11/2/2018 1:46:53.71PM, 23.50, 29.72, 147308
451, 44.98, 11/2/2018 1:46:53.81PM, 23.35, 29.87, 146902
452, 45.08, 11/2/2018 1:46:53.91PM, 23.30, 30.18, 145480
453, 45.18, 11/2/2018 1:46:54.01PM, 23.30, 30.00, 142828
454, 45.28, 11/2/2018 1:46:54.11PM, 23.19, 29.49, 142185
455, 45.38, 11/2/2018 1:46:54.21PM, 23.16, 29.04, 142345
456, 45.48, 11/2/2018 1:46:54.31PM, 23.17, 28.74, 142775
457, 45.58, 11/2/2018 1:46:54.41PM, 23.20, 28.50, 142919
458, 45.68, 11/2/2018 1:46:54.51PM, 23.24, 28.62, 145353
459, 45.78, 11/2/2018 1:46:54.61PM, 23.30, 28.71, 145862
460, 45.88, 11/2/2018 1:46:54.71PM, 23.33, 28.72, 147292
461, 45.98, 11/2/2018 1:46:54.81PM, 23.35, 28.72, 149731
462, 46.08, 11/2/2018 1:46:54.91PM, 23.39, 28.65, 151858
463, 46.18, 11/2/2018 1:46:55.01PM, 23.44, 28.54, 152325
464, 46.28, 11/2/2018 1:46:55.11PM, 23.47, 28.42, 152767
465, 46.38, 11/2/2018 1:46:55.21PM, 23.48, 28.44, 153388
466, 46.48, 11/2/2018 1:46:55.31PM, 23.32, 29.37, 148096
467, 46.58, 11/2/2018 1:46:55.41PM, 23.07, 31.26, 135233
468, 46.68, 11/2/2018 1:46:55.51PM, 22.89, 32.44, 127191
469, 46.78, 11/2/2018 1:46:55.61PM, 22.89, 32.53, 129542
470, 46.88, 11/2/2018 1:46:55.71PM, 22.86, 32.51, 129426
471, 46.98, 11/2/2018 1:46:55.81PM, 22.84, 32.50, 128776
472, 47.08, 11/2/2018 1:46:55.91PM, 22.89, 32.36, 129474
473, 47.18, 11/2/2018 1:46:56.01PM, 22.94, 32.18, 129787
474, 47.28, 11/2/2018 1:46:56.11PM, 22.93, 32.20, 131258
475, 47.38, 11/2/2018 1:46:56.21PM, 22.96, 32.27, 131202
476, 47.48, 11/2/2018 1:46:56.31PM, 22.97, 32.26, 131778
477, 47.58, 11/2/2018 1:46:56.41PM, 22.96, 32.22, 133147
478, 47.68, 11/2/2018 1:46:56.51PM, 22.87, 32.29, 135359
479, 47.78, 11/2/2018 1:46:56.61PM, 22.75, 32.70, 135011
480, 47.88, 11/2/2018 1:46:56.71PM, 22.74, 33.13, 132422
481, 47.98, 11/2/2018 1:46:56.81PM, 22.74, 33.21, 131825
482, 48.08, 11/2/2018 1:46:56.91PM, 22.67, 33.17, 132573
483, 48.18, 11/2/2018 1:46:57.01PM, 22.59, 33.15, 133110
484, 48.28, 11/2/2018 1:46:57.11PM, 22.58, 33.12, 134434
485, 48.38, 11/2/2018 1:46:57.21PM, 22.59, 33.12, 134447
486, 48.48, 11/2/2018 1:46:57.31PM, 22.65, 33.21, 132435
487, 48.58, 11/2/2018 1:46:57.41PM, 22.72, 33.18, 131802
488, 48.68, 11/2/2018 1:46:57.51PM, 22.85, 33.10, 132100
489, 48.78, 11/2/2018 1:46:57.61PM, 22.89, 32.76, 132542
490, 48.88, 11/2/2018 1:46:57.71PM, 23.00, 32.10, 135065
491, 48.98, 11/2/2018 1:46:57.81PM, 23.15, 31.55, 138912
492, 49.08, 11/2/2018 1:46:57.91PM, 23.12, 31.56, 137831
493, 49.18, 11/2/2018 1:46:58.01PM, 23.15, 31.49, 138057
494, 49.28, 11/2/2018 1:46:58.11PM, 23.13, 31.31, 135704
495, 49.38, 11/2/2018 1:46:58.21PM, 23.14, 31.22, 136091
496, 49.48, 11/2/2018 1:46:58.31PM, 23.16, 31.26, 137865
497, 49.58, 11/2/2018 1:46:58.41PM, 23.11, 31.08, 137078
498, 49.68, 11/2/2018 1:46:58.51PM, 23.09, 30.66, 136265
499, 49.78, 11/2/2018 1:46:58.61PM, 23.09, 30.26, 136059
500, 49.88, 11/2/2018 1:46:58.71PM, 23.10, 29.83, 134938
501, 49.98, 11/2/2018 1:46:58.81PM, 23.10, 29.67, 137399
502, 50.08, 11/2/2018 1:46:58.91PM, 23.16, 29.64, 137706
503, 50.18, 11/2/2018 1:46:59.01PM, 23.16, 29.57, 138275
504, 50.28, 11/2/2018 1:46:59.11PM, 23.21, 29.35, 139259
505, 50.38, 11/2/2018 1:46:59.21PM, 23.19, 29.20, 138603
506, 50.48, 11/2/2018 1:46:59.31PM, 23.21, 29.13, 139173
507, 50.58, 11/2/2018 1:46:59.41PM, 23.22, 29.20, 140927
508, 50.68, 11/2/2018 1:46:59.51PM, 23.22, 29.21, 142032
509, 50.78, 11/2/2018 1:46:59.61PM, 23.19, 29.14, 142359
510, 50.88, 11/2/2018 1:46:59.71PM, 23.18, 28.89, 140220
511, 50.98, 11/2/2018 1:46:59.81PM, 23.23, 28.82, 141589
512, 51.08, 11/2/2018 1:46:59.91PM, 23.26, 28.79, 144160
513, 51.18, 11/2/2018 1:47:00.01PM, 23.28, 29.16, 145595
514, 51.28, 11/2/2018 1:47:00.11PM, 23.13, 30.24, 141595
515, 51.38, 11/2/2018 1:47:00.21PM, 22.97, 31.20, 137122
516, 51.48, 11/2/2018 1:47:00.31PM, 22.88, 31.33, 137591
517, 51.58, 11/2/2018 1:47:00.41PM, 22.77, 31.14, 138455
518, 51.68, 11/2/2018 1:47:00.51PM, 22.74, 31.05, 137564
519, 51.78, 11/2/2018 1:47:00.61PM, 22.76, 31.08, 138106
520, 51.88, 11/2/2018 1:47:00.71PM, 22.75, 31.06, 138073
521, 51.98, 11/2/2018 1:47:00.81PM, 22.71, 31.00, 139076
522, 52.08, 11/2/2018 1:47:00.91PM, 22.69, 30.87, 139365
523, 52.18, 11/2/2018 1:47:01.01PM, 22.72, 30.85, 139767
524, 52.28, 11/2/2018 1:47:01.11PM, 22.75, 30.86, 140038
525, 52.38, 11/2/2018 1:47:01.21PM, 22.77, 30.80, 140203
526, 52.48, 11/2/2018 1:47:01.31PM, 22.73, 30.80, 140889
527, 52.58, 11/2/2018 1:47:01.41PM, 22.68, 30.82, 141392
528, 52.68, 11/2/2018 1:47:01.51PM, 22.64, 30.77, 141386
529, 52.78, 11/2/2018 1:47:01.61PM, 22.61, 30.73, 142042
530, 52.88, 11/2/2018 1:47:01.7PM, 22.62, 30.66, 142210
531, 52.98, 11/2/2018 1:47:01.8PM, 22.64, 30.64, 141564
532, 53.08, 11/2/2018 1:47:01.9PM, 22.65, 30.70, 141940
533, 53.18, 11/2/2018 1:47:02PM, 22.62, 30.62, 141071
534, 53.28, 11/2/2018 1:47:02.1PM, 22.60, 30.43, 139849
535, 53.38, 11/2/2018 1:47:02.2PM, 22.66, 30.33, 140780
536, 53.48, 11/2/2018 1:47:02.3PM, 22.69, 30.30, 142187
537, 53.58, 11/2/2018 1:47:02.4PM, 22.71, 30.24, 143019
538, 53.68, 11/2/2018 1:47:02.5PM, 22.72, 30.12, 141715
539, 53.78, 11/2/2018 1:47:02.6PM, 22.68, 30.09, 143384
540, 53.88, 11/2/2018 1:47:02.7PM, 22.70, 29.97, 143237
541, 53.98, 11/2/2018 1:47:02.8PM, 22.69, 29.99, 144915
542, 54.08, 11/2/2018 1:47:02.9PM, 22.71, 30.04, 145365
543, 54.18, 11/2/2018 1:47:03PM, 22.71, 30.09, 145048
544, 54.28, 11/2/2018 1:47:03.1PM, 22.71, 30.09, 146104
545, 54.38, 11/2/2018 1:47:03.2PM, 22.68, 30.18, 146417
546, 54.48, 11/2/2018 1:47:03.3PM, 22.74, 30.27, 145373
547, 54.58, 11/2/2018 1:47:03.4PM, 22.99, 30.04, 145635
548, 54.68, 11/2/2018 1:47:03.5PM, 23.31, 29.76, 144644
549, 54.78, 11/2/2018 1:47:03.6PM, 23.37, 29.76, 144571
550, 54.88, 11/2/2018 1:47:03.7PM, 23.33, 29.90, 143367
551, 54.98, 11/2/2018 1:47:03.8PM, 23.10, 29.45, 143660
552, 55.08, 11/2/2018 1:47:03.9PM, 23.06, 29.13, 143105
553, 55.18, 11/2/2018 1:47:04PM, 23.08, 28.86, 142362
554, 55.28, 11/2/2018 1:47:04.1PM, 23.09, 28.96, 142714
555, 55.38, 11/2/2018 1:47:04.2PM, 23.16, 29.14, 141429
556, 55.48, 11/2/2018 1:47:04.3PM, 23.15, 29.21, 142271
557, 55.58, 11/2/2018 1:47:04.4PM, 23.10, 29.04, 142082
558, 55.68, 11/2/2018 1:47:04.5PM, 23.02, 28.63, 139612
559, 55.78, 11/2/2018 1:47:04.6PM, 23.01, 28.30, 137407
560, 55.88, 11/2/2018 1:47:04.7PM, 22.97, 28.16, 135919
561, 55.98, 11/2/2018 1:47:04.8PM, 22.92, 27.96, 135926
562, 56.08, 11/2/2018 1:47:04.9PM, 22.87, 27.77, 136041
563, 56.18, 11/2/2018 1:47:05PM, 22.88, 27.86, 137258
564, 56.28, 11/2/2018 1:47:05.1PM, 22.85, 27.99, 137084
565, 56.38, 11/2/2018 1:47:05.2PM, 22.85, 28.13, 138421
566, 56.48, 11/2/2018 1:47:05.3PM, 22.85, 28.18, 140246
567, 56.58, 11/2/2018 1:47:05.4PM, 22.86, 28.12, 141587
568, 56.68, 11/2/2018 1:47:05.5PM, 22.88, 27.95, 141439
569, 56.78, 11/2/2018 1:47:05.6PM, 22.78, 27.67, 139997
570, 56.88, 11/2/2018 1:47:05.7PM, 22.74, 27.53, 138712
571, 56.98, 11/2/2018 1:47:05.8PM, 22.75, 27.61, 139309
572, 57.08, 11/2/2018 1:47:05.9PM, 22.47, 27.73, 137670
573, 57.18, 11/2/2018 1:47:06PM, 22.49, 27.70, 137916
574, 57.28, 11/2/2018 1:47:06.1PM, 22.50, 27.75, 136605
575, 57.38, 11/2/2018 1:47:06.2PM, 22.55, 27.88, 137826
576, 57.48, 11/2/2018 1:47:06.3PM, 22.57, 27.95, 138669
577, 57.58, 11/2/2018 1:47:06.4PM, 22.61, 27.90, 138784
578, 57.68, 11/2/2018 1:47:06.5PM, 22.62, 27.90, 140537
579, 57.78, 11/2/2018 1:47:06.6PM, 22.65, 27.86, 140610
580, 57.88, 11/2/2018 1:47:06.7PM, 22.63, 27.74, 142166
581, 57.98, 11/2/2018 1:47:06.8PM, 22.63, 27.65, 141910
582, 58.08, 11/2/2018 1:47:06.9PM, 22.62, 27.52, 142571
583, 58.18, 11/2/2018 1:47:07PM, 22.64, 27.33, 142777
584, 58.28, 11/2/2018 1:47:07.1PM, 22.65, 27.25, 143067
585, 58.38, 11/2/2018 1:47:07.2PM, 22.65, 27.22, 142888
586, 58.48, 11/2/2018 1:47:07.3PM, 22.67, 27.19, 142255
587, 58.58, 11/2/2018 1:47:07.4PM, 22.69, 27.24, 142213
588, 58.68, 11/2/2018 1:47:07.5PM, 22.69, 27.22, 142417
589, 58.78, 11/2/2018 1:47:07.6PM, 22.67, 27.19, 143152
590, 58.88, 11/2/2018 1:47:07.7PM, 22.67, 27.18, 143504
591, 58.98, 11/2/2018 1:47:07.8PM, 22.66, 27.18, 142618
592, 59.08, 11/2/2018 1:47:07.9PM, 22.65, 27.28, 141090
593, 59.18, 11/2/2018 1:47:08PM, 22.64, 27.35, 141270
594, 59.28, 11/2/2018 1:47:08.1PM, 22.61, 27.23, 140233
595, 59.38, 11/2/2018 1:47:08.2PM, 22.57, 27.12, 140810
596, 59.48, 11/2/2018 1:47:08.3PM, 22.57, 27.12, 142519
597, 59.58, 11/2/2018 1:47:08.4PM, 22.58, 27.21, 141132
598, 59.68, 11/2/2018 1:47:08.5PM, 22.60, 27.47, 138340
599, 59.78, 11/2/2018 1:47:08.6PM, 22.59, 27.52, 139556
600, 59.88, 11/2/2018 1:47:08.7PM, 22.58, 27.35, 141045
601, 59.97, 11/2/2018 1:47:08.8PM, 22.54, 27.11, 140586
602, 60.07, 11/2/2018 1:47:08.9PM, 22.52, 27.01, 141380
603, 60.17, 11/2/2018 1:47:09PM, 22.53, 27.06, 142334
604, 60.27, 11/2/2018 1:47:09.1PM, 22.59, 27.47, 142700
605, 60.37, 11/2/2018 1:47:09.2PM, 22.64, 27.97, 139159
606, 60.47, 11/2/2018 1:47:09.3PM, 22.64, 28.41, 134349
607, 60.57, 11/2/2018 1:47:09.4PM, 22.55, 28.48, 133603
608, 60.67, 11/2/2018 1:47:09.5PM, 22.57, 28.18, 138743
609, 60.77, 11/2/2018 1:47:09.6PM, 22.58, 27.95, 141933
610, 60.87, 11/2/2018 1:47:09.7PM, 22.60, 27.84, 143793
611, 60.97, 11/2/2018 1:47:09.8PM, 22.62, 27.92, 142237
612, 61.07, 11/2/2018 1:47:09.9PM, 22.60, 28.07, 142181
613, 61.17, 11/2/2018 1:47:10PM, 22.57, 28.31, 139906
614, 61.27, 11/2/2018 1:47:10.1PM, 22.56, 28.61, 138006
615, 61.37, 11/2/2018 1:47:10.2PM, 22.71, 29.30, 136471
616, 61.47, 11/2/2018 1:47:10.3PM, 22.70, 29.48, 134174
617, 61.57, 11/2/2018 1:47:10.4PM, 22.56, 28.60, 134228
618, 61.67, 11/2/2018 1:47:10.5PM, 22.55, 28.04, 139566
619, 61.77, 11/2/2018 1:47:10.6PM, 22.58, 28.22, 140493
620, 61.87, 11/2/2018 1:47:10.7PM, 22.62, 28.64, 138639
621, 61.97, 11/2/2018 1:47:10.8PM, 22.61, 29.06, 137626
622, 62.07, 11/2/2018 1:47:10.9PM, 22.55, 29.06, 138048
623, 62.17, 11/2/2018 1:47:11PM, 22.53, 28.71, 141580
624, 62.27, 11/2/2018 1:47:11.1PM, 22.48, 28.39, 142574
625, 62.37, 11/2/2018 1:47:11.2PM, 22.54, 28.48, 145024
626, 62.47, 11/2/2018 1:47:11.3PM, 22.56, 28.85, 140391
627, 62.57, 11/2/2018 1:47:11.4PM, 22.55, 28.99, 139579
628, 62.67, 11/2/2018 1:47:11.5PM, 22.55, 28.98, 141581
629, 62.77, 11/2/2018 1:47:11.6PM, 22.55, 28.91, 143696
630, 62.87, 11/2/2018 1:47:11.7PM, 22.56, 28.78, 144814
631, 62.97, 11/2/2018 1:47:11.8PM, 22.58, 28.80, 144491
632, 63.07, 11/2/2018 1:47:11.9PM, 22.57, 28.83, 142289
633, 63.17, 11/2/2018 1:47:12PM, 22.52, 28.90, 142086
634, 63.27, 11/2/2018 1:47:12.1PM, 22.55, 29.18, 141804
635, 63.37, 11/2/2018 1:47:12.2PM, 22.53, 29.05, 144317
636, 63.47, 11/2/2018 1:47:12.3PM, 22.53, 28.82, 144453
637, 63.57, 11/2/2018 1:47:12.4PM, 22.59, 28.87, 144831
638, 63.67, 11/2/2018 1:47:12.5PM, 22.61, 29.01, 143711
639, 63.77, 11/2/2018 1:47:12.6PM, 22.62, 29.13, 142917
640, 63.87, 11/2/2018 1:47:12.7PM, 22.62, 29.00, 144193
641, 63.97, 11/2/2018 1:47:12.8PM, 22.68, 28.81, 144118
642, 64.07, 11/2/2018 1:47:12.9PM, 22.70, 28.92, 144125
643, 64.17, 11/2/2018 1:47:13PM, 22.66, 28.93, 144459
644, 64.27, 11/2/2018 1:47:13.1PM, 22.60, 28.96, 146032
645, 64.37, 11/2/2018 1:47:13.2PM, 22.57, 28.87, 147324
646, 64.47, 11/2/2018 1:47:13.3PM, 22.55, 28.78, 146900
647, 64.57, 11/2/2018 1:47:13.4PM, 22.50, 28.70, 145108
648, 64.67, 11/2/2018 1:47:13.5PM, 22.50, 28.70, 146756
649, 64.77, 11/2/2018 1:47:13.6PM, 22.50, 28.66, 147437
650, 64.87, 11/2/2018 1:47:13.7PM, 22.52, 28.64, 147945
651, 64.97, 11/2/2018 1:47:13.8PM, 22.50, 28.55, 146314
652, 65.07, 11/2/2018 1:47:13.9PM, 22.54, 28.55, 147371
653, 65.17, 11/2/2018 1:47:14PM, 22.53, 28.54, 147997
654, 65.27, 11/2/2018 1:47:14.1PM, 22.53, 28.53, 148323
655, 65.37, 11/2/2018 1:47:14.2PM, 22.52, 28.57, 148795
656, 65.47, 11/2/2018 1:47:14.3PM, 22.49, 28.58, 149524
657, 65.57, 11/2/2018 1:47:14.4PM, 22.44, 28.41, 149541
658, 65.67, 11/2/2018 1:47:14.5PM, 22.40, 28.36, 142841
659, 65.77, 11/2/2018 1:47:14.6PM, 22.43, 28.75, 144126
660, 65.87, 11/2/2018 1:47:14.7PM, 22.38, 28.66, 145587
661, 65.97, 11/2/2018 1:47:14.8PM, 22.37, 28.47, 148775
662, 66.07, 11/2/2018 1:47:14.9PM, 22.33, 28.34, 147961
663, 66.17, 11/2/2018 1:47:15PM, 22.41, 28.83, 146525
664, 66.27, 11/2/2018 1:47:15.1PM, 22.34, 29.29, 139483
665, 66.37, 11/2/2018 1:47:15.2PM, 22.34, 28.81, 147194
666, 66.47, 11/2/2018 1:47:15.3PM, 22.31, 28.36, 143013
667, 66.57, 11/2/2018 1:47:15.4PM, 22.30, 28.69, 143972
668, 66.67, 11/2/2018 1:47:15.5PM, 22.52, 29.74, 138814
669, 66.77, 11/2/2018 1:47:15.6PM, 22.33, 29.71, 136682
670, 66.87, 11/2/2018 1:47:15.7PM, 22.36, 28.90, 144687
671, 66.97, 11/2/2018 1:47:15.8PM, 22.39, 28.43, 146211
672, 67.07, 11/2/2018 1:47:15.9PM, 22.42, 28.67, 141130
673, 67.17, 11/2/2018 1:47:16PM, 22.54, 29.22, 142265
674, 67.27, 11/2/2018 1:47:16.1PM, 22.63, 29.39, 140932
675, 67.37, 11/2/2018 1:47:16.2PM, 22.92, 28.78, 141885
676, 67.47, 11/2/2018 1:47:16.3PM, 23.08, 28.21, 143792
677, 67.57, 11/2/2018 1:47:16.4PM, 23.13, 28.08, 147712
678, 67.67, 11/2/2018 1:47:16.5PM, 23.12, 28.34, 148479
679, 67.77, 11/2/2018 1:47:16.6PM, 23.08, 28.70, 140535
680, 67.87, 11/2/2018 1:47:16.7PM, 23.15, 28.84, 140841
681, 67.97, 11/2/2018 1:47:16.8PM, 23.00, 28.76, 147709
682, 68.07, 11/2/2018 1:47:16.9PM, 22.93, 28.68, 150723
683, 68.17, 11/2/2018 1:47:17PM, 22.85, 28.57, 150396
684, 68.27, 11/2/2018 1:47:17.1PM, 22.81, 28.54, 149000
685, 68.37, 11/2/2018 1:47:17.2PM, 22.83, 28.63, 147888
686, 68.47, 11/2/2018 1:47:17.3PM, 22.85, 28.68, 147866
687, 68.57, 11/2/2018 1:47:17.4PM, 22.81, 28.62, 149819
688, 68.67, 11/2/2018 1:47:17.5PM, 22.83, 28.61, 150177
689, 68.77, 11/2/2018 1:47:17.6PM, 22.81, 28.58, 149852
690, 68.87, 11/2/2018 1:47:17.7PM, 22.79, 28.63, 151864
691, 68.97, 11/2/2018 1:47:17.8PM, 22.81, 28.62, 152065
692, 69.07, 11/2/2018 1:47:17.9PM, 22.85, 28.66, 146989
