rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,steering_wheel_torque
1541191729723615108,,26252,,1541191729,723511150,'',2.8125
1541191729744162909,,26253,,1541191729,743981436,'',2.75
1541191729763324529,,26254,,1541191729,763189750,'',2.625
1541191729784287030,,26255,,1541191729,784077603,'',2.625
1541191729804114193,,26256,,1541191729,803980999,'',2.5
1541191729823580991,,26257,,1541191729,823457897,'',2.375
1541191729844207334,,26258,,1541191729,844069772,'',2.4375
1541191729863424498,,26259,,1541191729,863221921,'',2.5
1541191729884058539,,26260,,1541191729,883960228,'',2.375
1541191729904184613,,26261,,1541191729,904077304,'',2.25
1541191729923247722,,26262,,1541191729,923120731,'',2.1875
1541191729944104391,,26263,,1541191729,944008376,'',2.1875
1541191729964202509,,26264,,1541191729,964068059,'',2.4375
1541191729983804193,,26265,,1541191729,983705936,'',2.6875
1541191730004097220,,26266,,1541191730,3958623,'',2.5625
1541191730023178290,,26267,,1541191730,23090879,'',2.375
1541191730044059316,,26268,,1541191730,43950994,'',2.5
1541191730064099743,,26269,,1541191730,64004303,'',2.5
1541191730083282994,,26270,,1541191730,83148258,'',2.4375
1541191730103888454,,26271,,1541191730,103704042,'',2.375
1541191730123240865,,26272,,1541191730,123141926,'',2.5
1541191730144203975,,26273,,1541191730,144092563,'',2.5
1541191730164133467,,26274,,1541191730,163983819,'',2.4375
1541191730183738194,,26275,,1541191730,183641812,'',2.5
1541191730204132015,,26276,,1541191730,203967753,'',2.5
1541191730223271280,,26277,,1541191730,223167517,'',2.5625
1541191730244112766,,26278,,1541191730,244018673,'',2.5
1541191730264241653,,26279,,1541191730,264090074,'',2.625
1541191730284125805,,26280,,1541191730,284005509,'',2.625
1541191730303810665,,26281,,1541191730,303629960,'',2.4375
1541191730323246161,,26282,,1541191730,323093881,'',2.4375
1541191730343805820,,26283,,1541191730,343609665,'',2.6875
1541191730363154516,,26284,,1541191730,363022402,'',2.625
1541191730383240845,,26285,,1541191730,383117776,'',2.25
1541191730403139172,,26286,,1541191730,403016220,'',2.625
1541191730423259540,,26287,,1541191730,423144738,'',2.8125
1541191730443323497,,26288,,1541191730,443166429,'',2.5
1541191730463748858,,26289,,1541191730,463605265,'',2.5
1541191730483165537,,26290,,1541191730,483000363,'',2.6875
1541191730503234755,,26291,,1541191730,503111388,'',2.625
1541191730523256157,,26292,,1541191730,523154015,'',2.5
1541191730543876794,,26293,,1541191730,543572007,'',2.5
1541191730563256681,,26294,,1541191730,563114783,'',2.5
1541191730583779513,,26295,,1541191730,583504035,'',2.5
1541191730603135965,,26296,,1541191730,603009660,'',2.5
1541191730623362091,,26297,,1541191730,623150317,'',2.375
1541191730643666585,,26298,,1541191730,643535261,'',2.375
1541191730663736599,,26299,,1541191730,663558467,'',2.4375
1541191730683260389,,26300,,1541191730,683113570,'',2.3125
1541191730703677034,,26301,,1541191730,703488846,'',2.25
1541191730723255122,,26302,,1541191730,723119400,'',2.0625
1541191730743277640,,26303,,1541191730,743134884,'',2.125
1541191730763167102,,26304,,1541191730,763069570,'',2.125
1541191730783721411,,26305,,1541191730,783516130,'',2.0
1541191730803142812,,26306,,1541191730,802989264,'',1.9375
1541191730823236495,,26307,,1541191730,823115354,'',1.875
1541191730842898791,,26308,,1541191730,842787920,'',2.0
1541191730863285874,,26309,,1541191730,863142656,'',1.9375
1541191730883131726,,26310,,1541191730,882993287,'',1.8125
1541191730903617287,,26311,,1541191730,903428025,'',1.8125
1541191730923335625,,26312,,1541191730,923149653,'',1.8125
1541191730943525765,,26313,,1541191730,943407215,'',1.75
1541191730963573275,,26314,,1541191730,963477934,'',1.6875
1541191730983260517,,26315,,1541191730,983119086,'',1.625
1541191731003086743,,26316,,1541191731,2995291,'',1.4375
1541191731023283527,,26317,,1541191731,23132127,'',1.4375
1541191731043259644,,26318,,1541191731,43141944,'',1.5
1541191731063575567,,26319,,1541191731,63473123,'',1.4375
1541191731083145082,,26320,,1541191731,83009727,'',1.0
1541191731103249026,,26321,,1541191731,103130692,'',0.9375
1541191731123230433,,26322,,1541191731,123136691,'',1.0
1541191731143674143,,26323,,1541191731,143581548,'',1.0
1541191731163267829,,26324,,1541191731,163154801,'',0.875
1541191731183495751,,26325,,1541191731,183361672,'',0.875
1541191731203097702,,26326,,1541191731,202992049,'',1.0
1541191731223349406,,26327,,1541191731,223232002,'',1.125
1541191731243121572,,26328,,1541191731,243000502,'',1.3125
1541191731263526178,,26329,,1541191731,263412836,'',1.375
1541191731283254405,,26330,,1541191731,283143116,'',1.3125
1541191731303488054,,26331,,1541191731,303375456,'',1.375
1541191731323265771,,26332,,1541191731,323129315,'',1.4375
1541191731343246883,,26333,,1541191731,343148050,'',1.4375
1541191731363442335,,26334,,1541191731,363364996,'',1.5
1541191731383591838,,26335,,1541191731,383378382,'',1.625
1541191731403181629,,26336,,1541191731,403043318,'',1.75
1541191731423291915,,26337,,1541191731,423154431,'',1.8125
1541191731442911806,,26338,,1541191731,442798856,'',1.875
1541191731463276541,,26339,,1541191731,463184082,'',1.875
1541191731483080982,,26340,,1541191731,482995184,'',1.875
1541191731503405183,,26341,,1541191731,503241192,'',1.9375
1541191731523228076,,26342,,1541191731,523146493,'',1.9375
1541191731543349803,,26343,,1541191731,543253660,'',2.125
1541191731563374618,,26344,,1541191731,563284624,'',2.125
1541191731583258332,,26345,,1541191731,583132376,'',2.0
1541191731603082919,,26346,,1541191731,602998468,'',2.0625
1541191731623378353,,26347,,1541191731,623164431,'',2.25
1541191731643228654,,26348,,1541191731,643114451,'',2.125
1541191731663383560,,26349,,1541191731,663258380,'',2.125
1541191731682598258,,26350,,1541191731,682494863,'',2.3125
1541191731703241345,,26351,,1541191731,703111472,'',2.1875
1541191731723370501,,26352,,1541191731,723218917,'',2.125
1541191731743316182,,26353,,1541191731,743191340,'',2.1875
1541191731763321622,,26354,,1541191731,763181323,'',2.125
1541191731783318487,,26355,,1541191731,783215633,'',2.125
1541191731803175900,,26356,,1541191731,803018109,'',2.125
1541191731823360578,,26357,,1541191731,823202252,'',2.0625
1541191731843136367,,26358,,1541191731,843007608,'',2.0625
1541191731863380980,,26359,,1541191731,863218199,'',2.125
1541191731883248695,,26360,,1541191731,883130531,'',2.1875
1541191731903241450,,26361,,1541191731,903140646,'',2.25
1541191731923325498,,26362,,1541191731,923182302,'',2.4375
1541191731943300435,,26363,,1541191731,943159662,'',2.375
1541191731963566982,,26364,,1541191731,963420625,'',2.25
1541191731983238406,,26365,,1541191731,983118926,'',2.5
1541191732003125864,,26366,,1541191732,3003928,'',2.5
1541191732023248684,,26367,,1541191732,23127797,'',2.5
1541191732043112949,,26368,,1541191732,43005845,'',2.4375
1541191732063309052,,26369,,1541191732,63208584,'',2.5
1541191732083309538,,26370,,1541191732,83125668,'',2.375
1541191732103232972,,26371,,1541191732,103104203,'',2.3125
1541191732123272804,,26372,,1541191732,123127434,'',2.3125
1541191732143201227,,26373,,1541191732,143108902,'',2.3125
1541191732163254587,,26374,,1541191732,163121903,'',2.375
1541191732183220668,,26375,,1541191732,183072907,'',2.25
1541191732203127326,,26376,,1541191732,203005513,'',2.0625
1541191732223131795,,26377,,1541191732,223032251,'',2.0
1541191732242311192,,26378,,1541191732,242179953,'',2.0
1541191732263219092,,26379,,1541191732,263082800,'',2.0625
1541191732283172236,,26380,,1541191732,283036232,'',2.125
1541191732302409957,,26381,,1541191732,302249018,'',2.0
1541191732323165371,,26382,,1541191732,323050283,'',1.8125
1541191732343145134,,26383,,1541191732,343005870,'',1.9375
1541191732363215658,,26384,,1541191732,363065353,'',2.0
1541191732383155924,,26385,,1541191732,383028097,'',1.9375
1541191732403174066,,26386,,1541191732,403013412,'',1.8125
1541191732423168743,,26387,,1541191732,423010207,'',2.0
1541191732443012726,,26388,,1541191732,442872976,'',2.1875
1541191732463171452,,26389,,1541191732,463047814,'',2.0
1541191732483127664,,26390,,1541191732,483007695,'',1.9375
1541191732503169509,,26391,,1541191732,503067163,'',2.125
1541191732523088468,,26392,,1541191732,522979279,'',2.0625
1541191732542379656,,26393,,1541191732,542281884,'',2.0
1541191732563115684,,26394,,1541191732,563007772,'',2.0
1541191732583080316,,26395,,1541191732,582951953,'',2.125
1541191732603111054,,26396,,1541191732,602982827,'',2.0
1541191732623120572,,26397,,1541191732,622952980,'',1.8125
1541191732643146354,,26398,,1541191732,643006283,'',1.875
1541191732663234537,,26399,,1541191732,663050316,'',1.8125
1541191732683148237,,26400,,1541191732,683004561,'',1.5625
1541191732703209886,,26401,,1541191732,703057667,'',1.5625
1541191732722354768,,26402,,1541191732,722244641,'',1.75
1541191732742220633,,26403,,1541191732,742079274,'',1.6875
1541191732763133896,,26404,,1541191732,763024081,'',1.5
1541191732782259032,,26405,,1541191732,782118670,'',1.5625
1541191732803105567,,26406,,1541191732,803005429,'',1.5625
1541191732822914062,,26407,,1541191732,822803490,'',1.4375
1541191732842194504,,26408,,1541191732,842051323,'',1.3125
1541191732862164166,,26409,,1541191732,862029147,'',1.375
1541191732882181796,,26410,,1541191732,882029599,'',1.375
1541191732902133373,,26411,,1541191732,902025506,'',1.375
1541191732922156556,,26412,,1541191732,922039279,'',1.375
1541191732942212408,,26413,,1541191732,942083018,'',1.5
1541191732962159726,,26414,,1541191732,962043167,'',1.625
1541191732983006714,,26415,,1541191732,982882187,'',1.75
1541191733002187764,,26416,,1541191733,2039188,'',1.5
1541191733023036052,,26417,,1541191733,22851644,'',1.5625
1541191733042189504,,26418,,1541191733,42044762,'',1.6875
1541191733062154094,,26419,,1541191733,62022272,'',1.625
1541191733082183434,,26420,,1541191733,82028853,'',1.625
1541191733102157310,,26421,,1541191733,102015949,'',1.6875
1541191733122107010,,26422,,1541191733,122023783,'',1.8125
1541191733142197733,,26423,,1541191733,142058122,'',1.8125
1541191733162167470,,26424,,1541191733,162027876,'',1.8125
1541191733182880830,,26425,,1541191733,182768247,'',1.875
1541191733202357305,,26426,,1541191733,202188590,'',1.8125
1541191733223012860,,26427,,1541191733,222823138,'',1.6875
1541191733242207417,,26428,,1541191733,242017909,'',1.8125
1541191733263110201,,26429,,1541191733,262870203,'',1.9375
1541191733282155141,,26430,,1541191733,282010626,'',1.875
1541191733302286934,,26431,,1541191733,302173079,'',1.8125
1541191733323008966,,26432,,1541191733,322905519,'',1.8125
1541191733342185332,,26433,,1541191733,342025000,'',1.875
1541191733362366168,,26434,,1541191733,362240438,'',1.875
1541191733382864289,,26435,,1541191733,382750054,'',2.0
1541191733402167363,,26436,,1541191733,402038968,'',2.25
1541191733422894851,,26437,,1541191733,422749299,'',2.3125
1541191733442814258,,26438,,1541191733,442712450,'',2.1875
1541191733462252307,,26439,,1541191733,462143418,'',2.125
1541191733482078268,,26440,,1541191733,481927761,'',2.375
1541191733502293879,,26441,,1541191733,502071509,'',2.1875
1541191733522984061,,26442,,1541191733,522783569,'',2.125
1541191733542234252,,26443,,1541191733,542065493,'',2.3125
1541191733562890898,,26444,,1541191733,562745030,'',2.3125
1541191733582785136,,26445,,1541191733,582662982,'',2.25
1541191733602099193,,26446,,1541191733,602016147,'',2.0
1541191733622793487,,26447,,1541191733,622668787,'',2.0625
1541191733642220682,,26448,,1541191733,642067127,'',2.0625
1541191733662866708,,26449,,1541191733,662740424,'',2.125
1541191733682135843,,26450,,1541191733,681925621,'',2.125
1541191733702764584,,26451,,1541191733,702633252,'',2.125
1541191733722821725,,26452,,1541191733,722648765,'',2.0625
1541191733742204451,,26453,,1541191733,742074515,'',2.0625
1541191733762326657,,26454,,1541191733,762247037,'',2.125
1541191733782786811,,26455,,1541191733,782634566,'',1.4375
1541191733802191221,,26456,,1541191733,802067769,'',2.1875
1541191733822749523,,26457,,1541191733,822621714,'',2.375
1541191733842235298,,26458,,1541191733,842039855,'',2.125
1541191733862222196,,26459,,1541191733,862107088,'',1.875
1541191733882151623,,26460,,1541191733,881907650,'',2.0
1541191733902701689,,26461,,1541191733,902598925,'',2.0625
1541191733922938438,,26462,,1541191733,922801232,'',1.9375
1541191733942777144,,26463,,1541191733,942604431,'',1.9375
