DATA_TYPE COF
VERSION Tekscan Pressure Measurement System 7.60-32C
HARDWARE 102-I875
MAP_VERSION 6.5
HW_TYPE 3
VersaPogoFsx 0
VersaV6CuffFsx 0
FILENAME C:\Tekscan\BPMS Research\Nov 2 Data\cole2.fsx
SENSOR_TYPE 5315
ROWS 42
COLS 48
ROW_SPACING 1.016 centimeters
COL_SPACING 1.016 centimeters
SENSEL_AREA 1.03226 cm2
NOISE_THRESHOLD 3
SECONDS_PER_FRAME 0.1
MICRO_SECOND 1
TIME 11/2/2018 3:30:55.73PM
SATURATION_PRESSURE 96.1635 mmHg 
CALIBRATION_POINT_1 170 (Pounds) 145705 (Raw Sum) 1688 (Number of Loaded Cells)
CALIBRATION_MODE_1 Point
CALIBRATION_INFO C:\Tekscan\BPMS Research\Nov 2 Data\cole2.fsx
SENSITIVITY S-28
MAP_INDEX 0
SUBMAP 0
START_FRAME 1
END_FRAME 3719
COMMENTS Frame, Time, (Absolute Time), Row (cm), Col (cm), Raw Sum
ASCII_DATA @@

2912, 290.98, 11/2/2018 3:35:46.71PM, 23.87, 26.10, 158524
2913, 291.08, 11/2/2018 3:35:46.81PM, 23.89, 26.17, 160740
2914, 291.18, 11/2/2018 3:35:46.91PM, 23.98, 26.21, 160999
2915, 291.28, 11/2/2018 3:35:47.01PM, 24.14, 26.44, 157722
2916, 291.38, 11/2/2018 3:35:47.11PM, 24.03, 27.03, 156000
2917, 291.48, 11/2/2018 3:35:47.21PM, 24.08, 27.71, 152888
2918, 291.58, 11/2/2018 3:35:47.31PM, 24.06, 28.30, 149784
2919, 291.68, 11/2/2018 3:35:47.41PM, 24.07, 28.57, 149915
2920, 291.78, 11/2/2018 3:35:47.51PM, 24.07, 28.45, 153421
2921, 291.88, 11/2/2018 3:35:47.61PM, 24.11, 28.33, 152746
2922, 291.98, 11/2/2018 3:35:47.71PM, 24.18, 28.49, 152250
2923, 292.08, 11/2/2018 3:35:47.81PM, 24.20, 28.50, 152963
2924, 292.18, 11/2/2018 3:35:47.91PM, 24.19, 28.38, 154037
2925, 292.28, 11/2/2018 3:35:48.01PM, 24.17, 28.29, 155312
2926, 292.38, 11/2/2018 3:35:48.11PM, 24.17, 28.26, 154725
2927, 292.48, 11/2/2018 3:35:48.21PM, 24.22, 28.58, 152016
2928, 292.58, 11/2/2018 3:35:48.31PM, 24.23, 28.77, 151059
2929, 292.68, 11/2/2018 3:35:48.41PM, 24.21, 28.58, 153368
2930, 292.78, 11/2/2018 3:35:48.51PM, 24.20, 28.24, 154468
2931, 292.88, 11/2/2018 3:35:48.61PM, 24.22, 28.14, 155967
2932, 292.98, 11/2/2018 3:35:48.71PM, 24.21, 28.30, 154662
2933, 293.08, 11/2/2018 3:35:48.81PM, 24.23, 28.57, 154301
2934, 293.18, 11/2/2018 3:35:48.91PM, 24.19, 28.37, 154619
2935, 293.28, 11/2/2018 3:35:49.01PM, 24.20, 28.01, 155223
2936, 293.38, 11/2/2018 3:35:49.11PM, 24.20, 27.75, 155459
2937, 293.48, 11/2/2018 3:35:49.21PM, 24.19, 27.74, 155354
2938, 293.58, 11/2/2018 3:35:49.31PM, 24.17, 27.79, 155469
2939, 293.68, 11/2/2018 3:35:49.41PM, 24.16, 27.74, 156065
2940, 293.78, 11/2/2018 3:35:49.51PM, 24.16, 27.57, 155426
2941, 293.88, 11/2/2018 3:35:49.61PM, 24.17, 27.43, 154734
2942, 293.98, 11/2/2018 3:35:49.71PM, 24.17, 27.39, 154753
2943, 294.08, 11/2/2018 3:35:49.81PM, 24.17, 27.39, 155997
2944, 294.18, 11/2/2018 3:35:49.91PM, 24.17, 27.35, 155856
2945, 294.28, 11/2/2018 3:35:50.01PM, 24.17, 27.32, 154882
2946, 294.38, 11/2/2018 3:35:50.11PM, 24.17, 27.29, 155404
2947, 294.48, 11/2/2018 3:35:50.21PM, 24.16, 27.25, 155434
2948, 294.58, 11/2/2018 3:35:50.31PM, 24.16, 27.25, 156388
2949, 294.68, 11/2/2018 3:35:50.41PM, 24.17, 27.08, 155678
2950, 294.78, 11/2/2018 3:35:50.51PM, 24.17, 26.91, 154659
2951, 294.88, 11/2/2018 3:35:50.61PM, 24.16, 27.01, 154974
2952, 294.98, 11/2/2018 3:35:50.71PM, 24.16, 27.07, 156143
2953, 295.08, 11/2/2018 3:35:50.81PM, 24.15, 27.00, 156967
2954, 295.18, 11/2/2018 3:35:50.91PM, 24.18, 26.96, 155820
2955, 295.28, 11/2/2018 3:35:51.01PM, 24.16, 26.92, 154849
2956, 295.38, 11/2/2018 3:35:51.11PM, 24.16, 26.93, 156352
2957, 295.48, 11/2/2018 3:35:51.21PM, 24.15, 26.95, 157540
2958, 295.58, 11/2/2018 3:35:51.31PM, 24.14, 26.96, 157346
2959, 295.68, 11/2/2018 3:35:51.41PM, 24.15, 26.99, 156578
2960, 295.78, 11/2/2018 3:35:51.51PM, 24.15, 26.98, 156111
2961, 295.88, 11/2/2018 3:35:51.61PM, 24.17, 26.99, 155521
2962, 295.98, 11/2/2018 3:35:51.71PM, 24.13, 26.99, 157286
2963, 296.08, 11/2/2018 3:35:51.81PM, 24.13, 27.12, 158642
2964, 296.18, 11/2/2018 3:35:51.91PM, 24.15, 27.31, 157799
2965, 296.28, 11/2/2018 3:35:52.01PM, 24.16, 27.21, 157859
2966, 296.38, 11/2/2018 3:35:52.11PM, 24.16, 27.15, 159102
2967, 296.48, 11/2/2018 3:35:52.21PM, 24.16, 27.24, 158272
2968, 296.58, 11/2/2018 3:35:52.31PM, 24.15, 27.20, 156932
2969, 296.68, 11/2/2018 3:35:52.41PM, 24.15, 27.16, 155066
2970, 296.78, 11/2/2018 3:35:52.51PM, 24.14, 27.31, 155411
2971, 296.88, 11/2/2018 3:35:52.61PM, 24.12, 27.36, 158249
2972, 296.98, 11/2/2018 3:35:52.71PM, 24.14, 27.31, 160049
2973, 297.08, 11/2/2018 3:35:52.81PM, 24.15, 27.39, 159811
2974, 297.18, 11/2/2018 3:35:52.91PM, 24.11, 27.43, 159644
2975, 297.28, 11/2/2018 3:35:53.01PM, 24.10, 27.46, 160472
2976, 297.38, 11/2/2018 3:35:53.11PM, 24.09, 27.56, 158462
2977, 297.48, 11/2/2018 3:35:53.21PM, 24.08, 27.59, 159224
2978, 297.58, 11/2/2018 3:35:53.31PM, 24.08, 27.58, 160795
2979, 297.68, 11/2/2018 3:35:53.41PM, 24.08, 27.66, 159717
2980, 297.78, 11/2/2018 3:35:53.51PM, 24.08, 27.80, 159453
2981, 297.88, 11/2/2018 3:35:53.61PM, 24.06, 27.73, 159547
2982, 297.98, 11/2/2018 3:35:53.71PM, 24.05, 27.59, 159850
2983, 298.08, 11/2/2018 3:35:53.81PM, 24.04, 27.54, 162874
2984, 298.18, 11/2/2018 3:35:53.91PM, 24.01, 27.49, 163457
2985, 298.28, 11/2/2018 3:35:54.01PM, 24.05, 27.48, 164761
2986, 298.38, 11/2/2018 3:35:54.11PM, 24.08, 27.57, 162537
2987, 298.48, 11/2/2018 3:35:54.21PM, 24.10, 28.33, 155858
2988, 298.58, 11/2/2018 3:35:54.31PM, 24.11, 28.33, 157635
2989, 298.68, 11/2/2018 3:35:54.41PM, 24.07, 27.06, 158287
2990, 298.78, 11/2/2018 3:35:54.51PM, 24.06, 27.02, 144019
2991, 298.88, 11/2/2018 3:35:54.61PM, 24.08, 28.02, 147357
2992, 298.98, 11/2/2018 3:35:54.71PM, 24.02, 27.62, 155553
2993, 299.08, 11/2/2018 3:35:54.81PM, 23.92, 27.15, 149772
2994, 299.18, 11/2/2018 3:35:54.91PM, 24.06, 27.55, 157860
2995, 299.28, 11/2/2018 3:35:55.01PM, 24.13, 27.62, 160551
2996, 299.38, 11/2/2018 3:35:55.11PM, 24.23, 27.57, 163107
2997, 299.48, 11/2/2018 3:35:55.21PM, 24.26, 27.58, 163396
2998, 299.58, 11/2/2018 3:35:55.31PM, 24.29, 27.61, 160653
2999, 299.68, 11/2/2018 3:35:55.41PM, 24.30, 27.63, 160451
3000, 299.78, 11/2/2018 3:35:55.51PM, 24.27, 27.61, 160412
3001, 299.88, 11/2/2018 3:35:55.61PM, 24.28, 27.68, 161178
3002, 299.98, 11/2/2018 3:35:55.71PM, 24.30, 27.92, 160561
3003, 300.07, 11/2/2018 3:35:55.81PM, 24.31, 27.89, 161414
3004, 300.17, 11/2/2018 3:35:55.91PM, 24.27, 27.74, 162908
3005, 300.27, 11/2/2018 3:35:56.01PM, 24.26, 27.77, 164572
3006, 300.37, 11/2/2018 3:35:56.11PM, 24.23, 27.75, 163829
3007, 300.47, 11/2/2018 3:35:56.21PM, 24.20, 27.56, 162363
3008, 300.57, 11/2/2018 3:35:56.31PM, 24.22, 27.56, 164215
3009, 300.67, 11/2/2018 3:35:56.41PM, 24.20, 27.58, 165935
3010, 300.77, 11/2/2018 3:35:56.51PM, 24.21, 27.48, 164811
3011, 300.87, 11/2/2018 3:35:56.61PM, 24.19, 27.55, 163562
3012, 300.97, 11/2/2018 3:35:56.71PM, 24.20, 27.52, 164581
3013, 301.07, 11/2/2018 3:35:56.81PM, 24.17, 27.42, 164135
3014, 301.17, 11/2/2018 3:35:56.91PM, 24.17, 27.44, 165110
3015, 301.27, 11/2/2018 3:35:57.01PM, 24.22, 27.55, 161605
3016, 301.37, 11/2/2018 3:35:57.11PM, 24.18, 27.59, 166600
3017, 301.47, 11/2/2018 3:35:57.21PM, 24.16, 27.52, 167939
3018, 301.57, 11/2/2018 3:35:57.31PM, 24.21, 27.49, 163102
3019, 301.67, 11/2/2018 3:35:57.41PM, 24.20, 27.59, 163863
3020, 301.77, 11/2/2018 3:35:57.51PM, 24.19, 27.53, 165668
3021, 301.87, 11/2/2018 3:35:57.61PM, 24.17, 27.47, 165341
3022, 301.97, 11/2/2018 3:35:57.71PM, 24.12, 27.38, 164050
3023, 302.07, 11/2/2018 3:35:57.81PM, 24.11, 27.37, 164908
3024, 302.17, 11/2/2018 3:35:57.91PM, 24.11, 27.40, 166680
3025, 302.27, 11/2/2018 3:35:58.01PM, 24.08, 27.38, 166459
3026, 302.37, 11/2/2018 3:35:58.11PM, 24.10, 27.41, 167423
3027, 302.47, 11/2/2018 3:35:58.21PM, 24.08, 27.40, 168100
3028, 302.57, 11/2/2018 3:35:58.31PM, 24.09, 27.28, 166212
3029, 302.67, 11/2/2018 3:35:58.41PM, 24.03, 27.34, 163990
3030, 302.77, 11/2/2018 3:35:58.51PM, 24.06, 27.45, 167442
3031, 302.87, 11/2/2018 3:35:58.61PM, 24.05, 27.34, 168466
3032, 302.97, 11/2/2018 3:35:58.71PM, 24.03, 27.31, 166716
3033, 303.07, 11/2/2018 3:35:58.81PM, 24.10, 27.76, 169183
3034, 303.17, 11/2/2018 3:35:58.91PM, 24.04, 27.70, 162453
3035, 303.27, 11/2/2018 3:35:59.01PM, 24.02, 27.30, 164450
3036, 303.37, 11/2/2018 3:35:59.11PM, 24.02, 27.27, 166932
3037, 303.47, 11/2/2018 3:35:59.21PM, 23.99, 27.26, 168440
3038, 303.57, 11/2/2018 3:35:59.31PM, 23.94, 27.20, 168629
3039, 303.67, 11/2/2018 3:35:59.41PM, 23.93, 27.16, 166507
3040, 303.77, 11/2/2018 3:35:59.51PM, 23.89, 26.96, 164648
3041, 303.87, 11/2/2018 3:35:59.61PM, 23.98, 26.78, 165742
3042, 303.97, 11/2/2018 3:35:59.71PM, 24.00, 26.51, 166106
3043, 304.07, 11/2/2018 3:35:59.81PM, 23.97, 26.58, 168430
3044, 304.17, 11/2/2018 3:35:59.91PM, 23.92, 26.60, 166921
3045, 304.27, 11/2/2018 3:36:00.01PM, 23.90, 26.52, 168547
3046, 304.37, 11/2/2018 3:36:00.11PM, 23.88, 26.37, 168790
3047, 304.47, 11/2/2018 3:36:00.21PM, 23.85, 26.26, 167384
3048, 304.57, 11/2/2018 3:36:00.31PM, 23.85, 26.39, 169084
3049, 304.67, 11/2/2018 3:36:00.41PM, 23.83, 26.21, 167585
3050, 304.77, 11/2/2018 3:36:00.51PM, 23.83, 26.02, 165617
3051, 304.87, 11/2/2018 3:36:00.61PM, 23.85, 26.12, 166952
3052, 304.97, 11/2/2018 3:36:00.71PM, 23.82, 26.26, 167444
3053, 305.07, 11/2/2018 3:36:00.81PM, 23.84, 26.44, 167856
3054, 305.17, 11/2/2018 3:36:00.91PM, 23.84, 26.60, 167805
3055, 305.27, 11/2/2018 3:36:01.01PM, 23.85, 26.82, 167067
3056, 305.37, 11/2/2018 3:36:01.11PM, 23.84, 26.83, 166614
3057, 305.47, 11/2/2018 3:36:01.21PM, 23.81, 26.73, 167773
3058, 305.57, 11/2/2018 3:36:01.31PM, 23.82, 26.73, 168799
3059, 305.67, 11/2/2018 3:36:01.41PM, 23.82, 26.78, 169551
3060, 305.77, 11/2/2018 3:36:01.51PM, 23.84, 26.90, 168948
3061, 305.87, 11/2/2018 3:36:01.61PM, 23.86, 27.05, 167536
3062, 305.97, 11/2/2018 3:36:01.71PM, 23.86, 27.15, 166934
3063, 306.07, 11/2/2018 3:36:01.81PM, 23.87, 27.17, 166712
3064, 306.17, 11/2/2018 3:36:01.91PM, 23.92, 27.15, 166462
3065, 306.27, 11/2/2018 3:36:02.01PM, 24.02, 27.24, 164702
3066, 306.37, 11/2/2018 3:36:02.11PM, 24.16, 27.35, 162775
3067, 306.47, 11/2/2018 3:36:02.21PM, 24.15, 27.36, 163536
3068, 306.57, 11/2/2018 3:36:02.31PM, 24.14, 27.41, 163617
3069, 306.67, 11/2/2018 3:36:02.41PM, 24.07, 27.44, 163458
3070, 306.77, 11/2/2018 3:36:02.51PM, 24.09, 27.42, 163877
3071, 306.87, 11/2/2018 3:36:02.61PM, 24.08, 27.48, 163897
3072, 306.97, 11/2/2018 3:36:02.71PM, 24.09, 27.49, 163879
3073, 307.07, 11/2/2018 3:36:02.81PM, 24.10, 27.50, 163188
3074, 307.17, 11/2/2018 3:36:02.91PM, 24.13, 27.44, 161491
3075, 307.27, 11/2/2018 3:36:03.01PM, 24.15, 27.33, 161341
3076, 307.37, 11/2/2018 3:36:03.11PM, 24.14, 27.28, 161211
3077, 307.47, 11/2/2018 3:36:03.21PM, 24.14, 27.25, 161785
3078, 307.57, 11/2/2018 3:36:03.31PM, 24.16, 27.26, 162053
3079, 307.67, 11/2/2018 3:36:03.41PM, 24.19, 27.30, 160540
3080, 307.77, 11/2/2018 3:36:03.51PM, 24.18, 27.28, 161624
3081, 307.87, 11/2/2018 3:36:03.61PM, 24.18, 27.25, 162131
3082, 307.97, 11/2/2018 3:36:03.71PM, 24.18, 27.23, 161768
3083, 308.07, 11/2/2018 3:36:03.81PM, 24.17, 27.22, 161724
3084, 308.17, 11/2/2018 3:36:03.91PM, 24.18, 27.19, 160496
3085, 308.27, 11/2/2018 3:36:04.01PM, 24.18, 27.11, 160196
3086, 308.37, 11/2/2018 3:36:04.11PM, 24.21, 27.02, 159661
3087, 308.47, 11/2/2018 3:36:04.21PM, 24.23, 26.91, 159698
3088, 308.57, 11/2/2018 3:36:04.3PM, 24.23, 26.76, 158862
3089, 308.67, 11/2/2018 3:36:04.4PM, 24.28, 26.59, 157770
3090, 308.77, 11/2/2018 3:36:04.5PM, 24.27, 26.43, 157071
3091, 308.87, 11/2/2018 3:36:04.6PM, 24.29, 26.25, 158639
3092, 308.97, 11/2/2018 3:36:04.7PM, 24.30, 26.09, 158837
3093, 309.07, 11/2/2018 3:36:04.8PM, 24.31, 26.06, 158740
3094, 309.17, 11/2/2018 3:36:04.9PM, 24.30, 26.08, 158499
3095, 309.27, 11/2/2018 3:36:05PM, 24.29, 26.08, 160374
3096, 309.37, 11/2/2018 3:36:05.1PM, 24.27, 25.74, 157009
3097, 309.47, 11/2/2018 3:36:05.2PM, 24.20, 25.38, 153579
3098, 309.57, 11/2/2018 3:36:05.3PM, 24.16, 25.19, 154293
3099, 309.67, 11/2/2018 3:36:05.4PM, 24.15, 25.10, 155711
3100, 309.77, 11/2/2018 3:36:05.5PM, 24.16, 25.16, 155816
3101, 309.87, 11/2/2018 3:36:05.6PM, 24.16, 25.12, 155770
3102, 309.97, 11/2/2018 3:36:05.7PM, 24.15, 25.02, 156684
3103, 310.07, 11/2/2018 3:36:05.8PM, 24.15, 24.93, 156983
3104, 310.17, 11/2/2018 3:36:05.9PM, 24.14, 24.69, 154451
3105, 310.27, 11/2/2018 3:36:06PM, 24.14, 24.66, 155074
3106, 310.37, 11/2/2018 3:36:06.1PM, 24.13, 24.74, 155531
3107, 310.47, 11/2/2018 3:36:06.2PM, 24.13, 24.76, 153692
3108, 310.57, 11/2/2018 3:36:06.3PM, 24.10, 24.62, 153768
3109, 310.67, 11/2/2018 3:36:06.4PM, 24.06, 24.43, 152430
3110, 310.77, 11/2/2018 3:36:06.5PM, 24.02, 24.28, 150088
3111, 310.87, 11/2/2018 3:36:06.6PM, 24.02, 24.45, 152287
3112, 310.97, 11/2/2018 3:36:06.7PM, 24.03, 24.59, 152793
3113, 311.07, 11/2/2018 3:36:06.8PM, 24.07, 24.66, 153608
3114, 311.17, 11/2/2018 3:36:06.9PM, 24.15, 24.85, 151260
3115, 311.27, 11/2/2018 3:36:07PM, 24.20, 25.08, 150673
3116, 311.37, 11/2/2018 3:36:07.1PM, 24.18, 25.14, 152576
3117, 311.47, 11/2/2018 3:36:07.2PM, 24.14, 25.06, 153646
3118, 311.57, 11/2/2018 3:36:07.3PM, 24.16, 25.19, 153629
3119, 311.67, 11/2/2018 3:36:07.4PM, 24.25, 25.64, 152938
3120, 311.77, 11/2/2018 3:36:07.5PM, 24.31, 25.95, 154456
3121, 311.87, 11/2/2018 3:36:07.6PM, 24.34, 26.14, 154694
3122, 311.97, 11/2/2018 3:36:07.7PM, 24.40, 26.39, 153292
3123, 312.07, 11/2/2018 3:36:07.8PM, 24.38, 26.39, 153022
3124, 312.17, 11/2/2018 3:36:07.9PM, 24.31, 26.27, 156448
3125, 312.27, 11/2/2018 3:36:08PM, 24.31, 26.33, 156830
3126, 312.37, 11/2/2018 3:36:08.1PM, 24.30, 26.36, 157326
3127, 312.47, 11/2/2018 3:36:08.2PM, 24.33, 26.46, 157517
3128, 312.57, 11/2/2018 3:36:08.3PM, 24.41, 26.82, 153962
3129, 312.67, 11/2/2018 3:36:08.4PM, 24.39, 26.93, 154330
3130, 312.77, 11/2/2018 3:36:08.5PM, 24.42, 27.27, 152649
3131, 312.87, 11/2/2018 3:36:08.6PM, 24.43, 27.63, 149035
3132, 312.97, 11/2/2018 3:36:08.7PM, 24.39, 27.80, 149566
3133, 313.07, 11/2/2018 3:36:08.8PM, 24.38, 28.00, 148806
3134, 313.17, 11/2/2018 3:36:08.9PM, 24.37, 27.98, 150608
3135, 313.27, 11/2/2018 3:36:09PM, 24.35, 27.89, 152904
3136, 313.37, 11/2/2018 3:36:09.1PM, 24.34, 28.03, 152825
3137, 313.47, 11/2/2018 3:36:09.2PM, 24.34, 28.11, 154612
3138, 313.57, 11/2/2018 3:36:09.3PM, 24.30, 28.05, 156469
3139, 313.67, 11/2/2018 3:36:09.4PM, 24.36, 28.15, 154337
3140, 313.77, 11/2/2018 3:36:09.5PM, 24.32, 28.27, 149303
3141, 313.87, 11/2/2018 3:36:09.6PM, 24.28, 28.25, 151384
3142, 313.97, 11/2/2018 3:36:09.7PM, 24.25, 28.50, 150235
3143, 314.07, 11/2/2018 3:36:09.8PM, 24.18, 28.67, 147730
3144, 314.17, 11/2/2018 3:36:09.9PM, 24.23, 28.61, 151631
3145, 314.27, 11/2/2018 3:36:10PM, 24.25, 28.28, 156356
3146, 314.37, 11/2/2018 3:36:10.1PM, 24.26, 28.01, 159055
3147, 314.47, 11/2/2018 3:36:10.2PM, 24.23, 28.21, 154609
3148, 314.57, 11/2/2018 3:36:10.3PM, 24.25, 28.30, 153868
3149, 314.67, 11/2/2018 3:36:10.4PM, 24.18, 27.76, 154660
3150, 314.77, 11/2/2018 3:36:10.5PM, 24.19, 27.99, 153505
3151, 314.87, 11/2/2018 3:36:10.6PM, 24.13, 28.25, 152660
3152, 314.97, 11/2/2018 3:36:10.7PM, 24.14, 27.77, 155271
3153, 315.07, 11/2/2018 3:36:10.8PM, 24.11, 27.69, 155456
3154, 315.17, 11/2/2018 3:36:10.9PM, 24.18, 27.86, 158835
3155, 315.27, 11/2/2018 3:36:11PM, 24.13, 27.72, 160882
3156, 315.37, 11/2/2018 3:36:11.1PM, 24.15, 27.76, 160532
3157, 315.47, 11/2/2018 3:36:11.2PM, 24.16, 27.96, 158090
3158, 315.57, 11/2/2018 3:36:11.3PM, 24.18, 27.88, 159166
3159, 315.67, 11/2/2018 3:36:11.4PM, 24.15, 27.78, 158016
3160, 315.77, 11/2/2018 3:36:11.5PM, 24.15, 27.87, 158863
3161, 315.87, 11/2/2018 3:36:11.6PM, 24.12, 27.83, 158856
3162, 315.97, 11/2/2018 3:36:11.7PM, 24.14, 27.78, 160297
3163, 316.07, 11/2/2018 3:36:11.8PM, 24.15, 27.83, 161680
3164, 316.17, 11/2/2018 3:36:11.9PM, 24.15, 27.74, 162266
3165, 316.27, 11/2/2018 3:36:12PM, 24.14, 27.76, 162289
3166, 316.37, 11/2/2018 3:36:12.1PM, 24.18, 27.81, 163724
3167, 316.47, 11/2/2018 3:36:12.2PM, 24.15, 27.68, 161466
3168, 316.57, 11/2/2018 3:36:12.3PM, 24.19, 27.87, 160653
3169, 316.67, 11/2/2018 3:36:12.4PM, 24.13, 27.89, 159711
3170, 316.77, 11/2/2018 3:36:12.5PM, 24.10, 27.81, 158414
3171, 316.87, 11/2/2018 3:36:12.6PM, 24.08, 27.88, 160326
3172, 316.97, 11/2/2018 3:36:12.7PM, 24.08, 27.86, 160900
3173, 317.07, 11/2/2018 3:36:12.8PM, 24.09, 27.85, 163101
3174, 317.17, 11/2/2018 3:36:12.9PM, 24.10, 27.90, 162311
3175, 317.27, 11/2/2018 3:36:13PM, 24.10, 27.89, 163903
3176, 317.37, 11/2/2018 3:36:13.1PM, 24.09, 27.94, 163183
3177, 317.47, 11/2/2018 3:36:13.2PM, 24.08, 27.92, 164834
3178, 317.57, 11/2/2018 3:36:13.3PM, 24.09, 27.96, 162942
3179, 317.67, 11/2/2018 3:36:13.4PM, 24.11, 28.13, 161066
3180, 317.77, 11/2/2018 3:36:13.5PM, 24.08, 28.10, 162065
3181, 317.87, 11/2/2018 3:36:13.6PM, 24.07, 27.97, 163462
3182, 317.97, 11/2/2018 3:36:13.7PM, 24.07, 27.90, 163317
3183, 318.07, 11/2/2018 3:36:13.8PM, 24.08, 27.93, 164770
3184, 318.17, 11/2/2018 3:36:13.9PM, 24.08, 27.95, 163623
3185, 318.27, 11/2/2018 3:36:14PM, 24.08, 27.95, 163101
3186, 318.37, 11/2/2018 3:36:14.1PM, 24.06, 28.01, 158951
3187, 318.47, 11/2/2018 3:36:14.2PM, 24.06, 28.07, 161633
3188, 318.57, 11/2/2018 3:36:14.3PM, 24.05, 27.93, 163997
3189, 318.67, 11/2/2018 3:36:14.4PM, 24.08, 27.97, 162785
3190, 318.77, 11/2/2018 3:36:14.5PM, 24.08, 27.99, 166047
3191, 318.87, 11/2/2018 3:36:14.6PM, 24.08, 27.88, 164879
3192, 318.97, 11/2/2018 3:36:14.7PM, 24.09, 27.94, 164643
3193, 319.07, 11/2/2018 3:36:14.8PM, 24.12, 28.08, 162608
3194, 319.17, 11/2/2018 3:36:14.9PM, 24.11, 28.03, 162773
3195, 319.27, 11/2/2018 3:36:15PM, 24.08, 27.97, 161326
3196, 319.37, 11/2/2018 3:36:15.1PM, 24.08, 27.83, 162495
3197, 319.47, 11/2/2018 3:36:15.2PM, 24.04, 27.73, 161900
3198, 319.57, 11/2/2018 3:36:15.3PM, 24.11, 27.84, 164045
3199, 319.67, 11/2/2018 3:36:15.4PM, 24.09, 27.71, 165138
3200, 319.77, 11/2/2018 3:36:15.5PM, 24.12, 27.89, 162500
3201, 319.87, 11/2/2018 3:36:15.6PM, 24.11, 28.03, 163193
3202, 319.97, 11/2/2018 3:36:15.7PM, 24.10, 27.98, 162621
3203, 320.07, 11/2/2018 3:36:15.8PM, 24.08, 28.01, 163937
3204, 320.17, 11/2/2018 3:36:15.9PM, 24.06, 27.93, 165778
3205, 320.27, 11/2/2018 3:36:16PM, 24.07, 27.80, 165149
3206, 320.37, 11/2/2018 3:36:16.1PM, 24.07, 27.85, 165407
3207, 320.47, 11/2/2018 3:36:16.2PM, 24.07, 27.87, 164827
3208, 320.57, 11/2/2018 3:36:16.3PM, 24.05, 27.88, 161970
3209, 320.67, 11/2/2018 3:36:16.4PM, 24.06, 27.92, 163558
3210, 320.77, 11/2/2018 3:36:16.5PM, 24.04, 27.89, 163884
3211, 320.87, 11/2/2018 3:36:16.6PM, 24.05, 27.91, 165643
3212, 320.97, 11/2/2018 3:36:16.7PM, 24.05, 27.89, 166357
3213, 321.07, 11/2/2018 3:36:16.8PM, 24.07, 27.90, 166589
3214, 321.17, 11/2/2018 3:36:16.9PM, 24.05, 27.93, 163205
3215, 321.27, 11/2/2018 3:36:17PM, 24.05, 27.89, 165179
3216, 321.37, 11/2/2018 3:36:17.1PM, 24.02, 27.76, 161640
3217, 321.47, 11/2/2018 3:36:17.2PM, 24.02, 27.78, 162990
3218, 321.57, 11/2/2018 3:36:17.3PM, 24.01, 27.80, 165185
3219, 321.67, 11/2/2018 3:36:17.4PM, 24.02, 27.79, 166027
3220, 321.77, 11/2/2018 3:36:17.5PM, 24.07, 27.79, 166173
3221, 321.87, 11/2/2018 3:36:17.6PM, 24.26, 27.63, 165030
3222, 321.97, 11/2/2018 3:36:17.7PM, 24.38, 27.57, 163371
3223, 322.07, 11/2/2018 3:36:17.8PM, 24.40, 27.72, 160497
3224, 322.17, 11/2/2018 3:36:17.9PM, 24.39, 27.68, 162492
3225, 322.27, 11/2/2018 3:36:18PM, 24.35, 27.57, 164087
3226, 322.37, 11/2/2018 3:36:18.1PM, 24.37, 27.58, 163038
3227, 322.47, 11/2/2018 3:36:18.2PM, 24.35, 27.54, 163970
3228, 322.57, 11/2/2018 3:36:18.3PM, 24.37, 27.47, 163309
3229, 322.67, 11/2/2018 3:36:18.4PM, 24.33, 27.48, 163990
3230, 322.77, 11/2/2018 3:36:18.5PM, 24.29, 27.48, 164641
3231, 322.87, 11/2/2018 3:36:18.6PM, 24.28, 27.54, 165215
3232, 322.97, 11/2/2018 3:36:18.7PM, 24.26, 27.53, 166608
3233, 323.07, 11/2/2018 3:36:18.8PM, 24.26, 27.41, 164040
3234, 323.17, 11/2/2018 3:36:18.9PM, 24.23, 27.49, 161336
3235, 323.27, 11/2/2018 3:36:19PM, 24.20, 27.53, 163387
3236, 323.37, 11/2/2018 3:36:19.1PM, 24.17, 27.44, 165540
3237, 323.47, 11/2/2018 3:36:19.2PM, 24.18, 27.52, 167479
3238, 323.57, 11/2/2018 3:36:19.3PM, 24.20, 27.58, 168559
3239, 323.67, 11/2/2018 3:36:19.4PM, 24.19, 27.57, 166371
3240, 323.77, 11/2/2018 3:36:19.5PM, 24.17, 27.70, 167367
3241, 323.86, 11/2/2018 3:36:19.6PM, 24.13, 27.70, 163279
3242, 323.97, 11/2/2018 3:36:19.7PM, 24.13, 27.96, 160604
3243, 324.06, 11/2/2018 3:36:19.8PM, 24.10, 28.12, 161694
3244, 324.16, 11/2/2018 3:36:19.9PM, 24.09, 27.96, 164841
3245, 324.26, 11/2/2018 3:36:20PM, 24.10, 28.04, 165040
3246, 324.36, 11/2/2018 3:36:20.1PM, 24.13, 28.13, 166450
3247, 324.46, 11/2/2018 3:36:20.2PM, 24.10, 27.98, 167111
3248, 324.56, 11/2/2018 3:36:20.3PM, 24.10, 28.11, 166178
